,sample_name,area,x,y,experiment,layer,x_um,y_um,rotated_x,rotated_y,xc_adjusted,yc_adjusted
1539,3701,24.25,588.97536,1136.8445,BARISTAseq,L4,588.97536,1136.8445,583.636142,865.1119058,588.636142,870.1119058
1540,3702,74.71,578.91223,1142.1481,BARISTAseq,L2/3,578.91223,1142.1481,583.201156,876.478768,588.201156,881.478768
1541,3703,66.98,586.4903,1159.9172,BARISTAseq,L2/3,586.4903,1159.9172,602.379346,878.7945076,607.379346,883.7945076
1542,3704,212.4,582.82913,1210.901,BARISTAseq,L2/3,582.82913,1210.901,644.711018,907.4439218,649.711018,912.4439218
1543,3705,24.98,578.25414,1278.0095,BARISTAseq,L2/3,578.25414,1278.0095,700.552859,944.9428334,705.552859,949.9428334
1544,3706,38.43,578.66432,1341.8066,BARISTAseq,L2/3,578.66432,1341.8066,756.017638,976.4688672,761.017638,981.4688672
1545,3707,38.05,579.25849,1348.9495,BARISTAseq,L2/3,579.25849,1348.9495,762.501615,979.5237344,767.501615,984.5237344
1546,3729,43.93,590.061,514.5479,BARISTAseq,L5,590.061,514.5479,45.157097,553.1911045,50.157097,558.1911045
1547,3730,81.85,587.75659,553.5562,BARISTAseq,L5,587.75659,553.5562,77.793712,574.680741,82.793712,579.680741
1548,3731,106.7,586.03554,561.8498,BARISTAseq,L5,586.03554,561.8498,84.117468,580.3160748,89.117468,585.3160748
1549,3732,163.1,589.26085,593.8799,BARISTAseq,L5,589.26085,593.8799,113.473133,593.5287856,118.473133,598.5287856
1550,3733,151.1,586.20909,659.7858,BARISTAseq,L5,586.20909,659.7858,169.034493,629.1073184,174.034493,634.1073184
1551,3734,73.9,588.65864,686.798,BARISTAseq,L4,588.65864,686.798,193.656096,640.4843954,198.656096,645.4843954
1552,3735,59.59,586.52143,698.1904,BARISTAseq,L4,586.52143,698.1904,202.455923,648.0287202,207.455923,653.0287202
1553,3736,82.35,587.65841,739.6003,BARISTAseq,L4,587.65841,739.6003,238.892607,667.7376821,243.892607,672.7376821
1554,3738,59.14,587.97726,772.5947,BARISTAseq,L4,587.97726,772.5947,267.631026,683.9497831,272.631026,688.9497831
1555,3739,36.75,587.16873,793.9266,BARISTAseq,L4,587.16873,793.9266,285.704252,695.3102974,290.704252,700.3102974
1556,3740,66.89,583.40911,855.6749,BARISTAseq,L4,583.40911,855.6749,337.310676,729.4243044,342.310676,734.4243044
1557,3741,63.19,588.40623,867.1041,BARISTAseq,L4,588.40623,867.1041,349.707674,730.8074334,354.707674,735.8074334
1558,3742,54.77,585.74403,907.3334,BARISTAseq,L4,585.74403,907.3334,383.223122,753.2171619,388.223122,758.2171619
1559,3743,38.0,584.90856,928.7435,BARISTAseq,L4,584.90856,928.7435,401.350648,764.6401061,406.350648,769.6401061
1560,3744,56.74,591.19824,928.9377,BARISTAseq,L4,591.19824,928.9377,404.661964,759.2891263,409.661964,764.2891263
1561,3745,135.6,587.08603,939.8844,BARISTAseq,L4,587.08603,939.8844,412.088804,768.3214501,417.088804,773.3214501
1562,3746,35.66,589.95237,956.2975,BARISTAseq,L4,589.95237,956.2975,427.737974,774.0408338,432.737974,779.0408338
1563,3747,81.51,591.41709,982.1709,BARISTAseq,L4,591.41709,982.1709,450.880945,785.7018268,455.880945,790.7018268
1564,3748,101.7,587.38681,990.9125,BARISTAseq,L4,587.38681,990.9125,456.4387,793.5612116,461.4387,798.5612116
1565,3749,89.67,589.39497,1011.3762,BARISTAseq,L4,589.39497,1011.3762,475.167539,802.0481295,480.167539,807.0481295
1566,3750,89.84,594.27304,1102.4687,BARISTAseq,L4,594.27304,1102.4687,556.507815,843.3444924,561.507815,848.3444924
1567,3751,35.58,588.42921,1116.0528,BARISTAseq,L4,588.42921,1116.0528,565.353758,855.1946918,570.353758,860.1946918
1568,3752,61.58,582.4261,1155.1373,BARISTAseq,L2/3,582.4261,1155.1373,596.208103,879.9261896,601.208103,884.9261896
1569,3753,152.3,589.3343,1169.1374,BARISTAseq,L2/3,589.3343,1169.1374,611.78701,880.9387345,616.78701,885.9387345
1570,3754,46.94,589.36143,1262.4017,BARISTAseq,L2/3,589.36143,1262.4017,692.584275,927.5221943,697.584275,932.5221943
1571,3755,152.5,585.11062,1302.1683,BARISTAseq,L2/3,585.11062,1302.1683,724.905161,951.0767795,729.905161,956.0767795
1572,3756,99.72,589.37815,1332.0274,BARISTAseq,L2/3,589.37815,1332.0274,752.901113,962.3017841,757.901113,967.3017841
1573,3757,147.4,589.34031,1343.9476,BARISTAseq,L2/3,589.34031,1343.9476,763.207268,968.2914541,768.207268,973.2914541
1574,3778,51.46,592.64372,522.8398,BARISTAseq,L5,592.64372,522.8398,53.630067,555.0977274,58.630067,560.0977274
1575,3779,102.8,591.10311,546.4518,BARISTAseq,L5,591.10311,546.4518,73.312452,568.2318029,78.312452,573.2318029
1576,3780,57.11,595.77037,557.2329,BARISTAseq,L5,595.77037,557.2329,84.983167,569.5767304,89.983167,574.5767304
1577,3781,94.14,598.0225,590.3612,BARISTAseq,L5,598.0225,590.3612,114.803759,584.1812102,119.803759,589.1812102
1578,3782,58.72,598.33135,683.5057,BARISTAseq,L5,598.33135,683.5057,195.6381,630.4608148,200.6381,635.4608148
1579,3784,89.74,596.58257,733.5728,BARISTAseq,L4,596.58257,733.5728,238.131345,656.9956115,243.131345,661.9956115
1580,3785,52.39,597.24208,793.68,BARISTAseq,L4,597.24208,793.68,290.524653,686.4617434,295.524653,691.4617434
1581,3786,30.6,599.56494,798.1045,BARISTAseq,L4,599.56494,798.1045,295.517864,686.660778,300.517864,691.660778
1582,3787,170.8,590.68602,806.6185,BARISTAseq,L4,590.68602,806.6185,298.455423,698.6062044,303.455423,703.6062044
1583,3788,92.92,592.18826,818.1222,BARISTAseq,L4,592.18826,818.1222,309.170462,703.0537596,314.170462,708.0537596
1584,3789,77.09,601.62502,820.0947,BARISTAseq,L4,601.62502,820.0947,315.594842,695.8655445,320.594842,700.8655445
1585,3790,54.0,589.80492,827.2922,BARISTAseq,L4,589.80492,827.2922,315.922322,709.7006976,320.922322,714.7006976
1586,3792,126.4,587.29108,834.2024,BARISTAseq,L4,587.29108,834.2024,320.651593,715.3313936,325.651593,720.3313936
1587,3793,60.1,592.53845,855.7015,BARISTAseq,L4,592.53845,855.7015,341.895977,721.5299704,346.895977,726.5299704
1588,3794,64.46,597.3688,891.5936,BARISTAseq,L4,597.3688,891.5936,375.398857,735.282355,380.398857,740.282355
1589,3795,138.8,589.73295,898.0112,BARISTAseq,L4,589.73295,898.0112,377.141767,745.1034295,382.141767,750.1034295
1590,3796,52.25,590.65687,948.2287,BARISTAseq,L4,590.65687,948.2287,421.100948,769.3983681,426.100948,774.3983681
1591,3797,53.76,595.77047,1020.37,BARISTAseq,L4,595.77047,1020.37,486.143811,801.0202642,491.143811,806.0202642
1592,3798,120.7,589.55558,1027.115,BARISTAseq,L4,589.55558,1027.115,488.880395,809.7741326,493.880395,814.7741326
1593,3799,106.7,597.91142,1043.1588,BARISTAseq,L4,597.91142,1043.1588,506.95296,810.5540711,511.95296,815.5540711
1594,3800,94.49,589.78171,1072.9499,BARISTAseq,L4,589.78171,1072.9499,528.69474,832.4833648,533.69474,837.4833648
1595,3801,50.21,596.50885,1129.029,BARISTAseq,L4,596.50885,1129.029,580.631198,854.6808869,585.631198,859.6808869
1596,3803,31.46,596.42559,1167.7016,BARISTAseq,L2/3,596.42559,1167.7016,614.087049,874.0788681,619.087049,879.0788681
1597,3804,35.34,592.58292,1178.3684,BARISTAseq,L2/3,592.58292,1178.3684,621.406125,882.7378346,626.406125,887.7378346
1598,3805,54.94,593.06704,1217.9083,BARISTAseq,L2/3,593.06704,1217.9083,655.896741,902.0777688,660.896741,907.0777688
1599,3806,187.9,588.90151,1319.3201,BARISTAseq,L2/3,588.90151,1319.3201,741.656138,956.3644419,746.656138,961.3644419
1600,3826,146.4,601.89946,514.7259,BARISTAseq,L5,601.89946,514.7259,51.227325,543.025812,56.227325,548.025812
1601,3827,42.88,598.40313,577.5543,BARISTAseq,L5,598.40313,577.5543,103.900877,577.4515166,108.900877,582.4515166
1602,3828,19.53,598.44017,600.9169,BARISTAseq,L5,598.44017,600.9169,124.155611,589.0944284,129.155611,594.0944284
1603,3830,54.39,598.29973,626.6571,BARISTAseq,L5,598.29973,626.6571,146.38109,602.0792174,151.38109,607.0792174
1604,3831,47.57,603.30824,656.0511,BARISTAseq,L5,603.30824,656.0511,174.344531,612.4300154,179.344531,617.4300154
1605,3832,128.1,597.6254,693.5577,BARISTAseq,L4,597.6254,693.5577,203.992168,636.0955798,208.992168,641.0955798
1606,3833,110.2,600.84701,766.0813,BARISTAseq,L4,600.84701,766.0813,268.420673,669.5473159,273.420673,674.5473159
1607,3834,27.86,598.2245,775.8553,BARISTAseq,L4,598.2245,775.8553,275.576156,676.7032356,280.576156,681.7032356
1608,3835,29.97,602.45364,779.7106,BARISTAseq,L4,602.45364,779.7106,281.028977,674.9666506,286.028977,679.9666506
1609,3836,86.34,600.6008,785.5766,BARISTAseq,L4,600.6008,785.5766,285.184097,679.5029674,290.184097,684.5029674
1610,3837,44.9,599.82355,811.6793,BARISTAseq,L4,599.82355,811.6793,307.405303,693.2204904,312.405303,698.2204904
1611,3838,115.9,600.10059,854.5101,BARISTAseq,L4,600.10059,854.5101,344.643003,714.3843867,349.643003,719.3843867
1612,3839,74.71,593.29742,876.6458,BARISTAseq,L4,593.29742,876.6458,360.416762,731.3390317,365.416762,736.3390317
1613,3840,60.64,604.15938,890.6384,BARISTAseq,L4,604.15938,890.6384,377.964905,728.9231133,382.964905,733.9231133
1614,3841,154.9,601.94242,921.6443,BARISTAseq,L4,601.94242,921.6443,403.713812,746.3380352,408.713812,751.3380352
1615,3842,32.68,599.33681,929.7801,BARISTAseq,L4,599.33681,929.7801,409.458786,752.6606689,414.458786,757.6606689
1616,3843,32.25,595.31529,972.7577,BARISTAseq,L4,595.31529,972.7577,444.675451,777.6212154,449.675451,782.6212154
1617,3844,119.2,600.87934,1000.3606,BARISTAseq,L4,600.87934,1000.3606,471.365119,786.5957619,476.365119,791.5957619
1618,3845,60.04,600.92141,1024.1061,BARISTAseq,L4,600.92141,1024.1061,491.954064,798.4256746,496.954064,803.4256746
1619,3846,31.96,599.31417,1029.6217,BARISTAseq,L4,599.31417,1029.6217,495.928324,802.5741149,500.928324,807.5741149
1620,3847,62.31,600.09723,1051.8384,BARISTAseq,L4,600.09723,1051.8384,515.563325,812.9981945,520.563325,817.9981945
1621,3848,37.99,601.10758,1061.8004,BARISTAseq,L4,601.10758,1061.8004,524.697143,817.1013753,529.697143,822.1013753
1622,3849,30.35,602.68508,1091.1919,BARISTAseq,L4,602.68508,1091.1919,550.943862,830.4228153,555.943862,835.4228153
1623,3850,30.91,603.32889,1129.3686,BARISTAseq,L4,603.32889,1129.3686,584.333487,848.9431799,589.333487,853.9431799
1624,3851,90.03,602.9797,1143.9196,BARISTAseq,L4,602.9797,1143.9196,596.762838,856.5172447,601.762838,861.5172447
1625,3853,43.19,599.41188,1178.8906,BARISTAseq,L2/3,599.41188,1178.8906,625.271102,877.0836945,630.271102,882.0836945
1626,3854,129.2,598.54921,1208.2922,BARISTAseq,L2/3,598.54921,1208.2922,650.307078,892.52377,655.307078,897.52377
1627,3855,197.4,597.28971,1227.1515,BARISTAseq,L2/3,597.28971,1227.1515,666.013227,903.0392783,671.013227,908.0392783
1628,3856,98.47,598.22758,1241.9606,BARISTAseq,L2/3,598.22758,1241.9606,679.309266,909.6274668,684.309266,914.6274668
1629,3857,202.4,597.37921,1253.6214,BARISTAseq,L2/3,597.37921,1253.6214,688.985677,916.1895658,693.985677,921.1895658
1630,3858,112.6,592.75414,1280.1309,BARISTAseq,L2/3,592.75414,1280.1309,709.636434,933.4433226,714.636434,938.4433226
1631,3859,121.5,603.32143,1314.4408,BARISTAseq,L2/3,603.32143,1314.4408,744.635789,941.4358159,749.635789,946.4358159
1632,3860,101.5,603.14408,1328.6371,BARISTAseq,L2/3,603.14408,1328.6371,756.843743,948.6837619,761.843743,953.6837619
1633,3861,33.12,597.40456,1351.1026,BARISTAseq,L2/3,597.40456,1351.1026,773.434782,964.8819494,778.434782,969.8819494
1634,3881,18.75,605.24614,535.6147,BARISTAseq,L5,605.24614,535.6147,70.993239,550.5657472,75.993239,555.5657472
1635,3882,25.92,603.625,573.2723,BARISTAseq,L5,603.625,573.2723,102.801404,570.7885836,107.801404,575.7885836
1636,3884,80.63,605.1481,606.2817,BARISTAseq,L5,605.1481,606.2817,132.154674,585.9651035,137.154674,590.9651035
1637,3885,181.3,609.50462,619.4947,BARISTAseq,L5,609.50462,619.4947,145.776575,588.7944873,150.776575,593.7944873
1638,3886,190.3,604.27093,644.5198,BARISTAseq,L5,604.27093,644.5198,164.837387,605.8336001,169.837387,610.8336001
1639,3887,40.31,596.92353,653.3099,BARISTAseq,L5,596.92353,653.3099,168.779547,616.5904864,173.779547,621.5904864
1640,3888,73.35,606.25239,692.1818,BARISTAseq,L5,606.25239,692.1818,207.111514,627.9354406,212.111514,632.9354406
1641,3889,79.52,606.18243,735.9644,BARISTAseq,L4,606.18243,735.9644,245.000188,649.8755145,250.000188,654.8755145
1642,3890,210.2,602.66773,754.338,BARISTAseq,L4,602.66773,754.338,259.158676,662.1017331,264.158676,667.1017331
1643,3891,40.01,609.61162,950.4361,BARISTAseq,L4,609.61162,950.4361,432.48521,754.0832255,437.48521,759.0832255
1644,3892,93.54,602.72879,978.9661,BARISTAseq,L4,602.72879,978.9661,453.757832,774.3023203,458.757832,779.3023203
1645,3893,33.13,607.01,1039.5681,BARISTAseq,L4,607.01,1039.5681,508.389558,800.8786516,513.3895580000001,805.8786516
1646,3895,73.44,607.16114,1073.3449,BARISTAseq,L4,607.16114,1073.3449,537.721943,817.6270484,542.721943,822.6270484
1647,3896,41.56,607.16442,1087.2007,BARISTAseq,L4,607.16442,1087.2007,549.725176,824.5483396,554.725176,829.5483396
1648,3898,47.85,606.40171,1117.7991,BARISTAseq,L4,606.40171,1117.7991,575.847849,840.4999667,580.847849,845.4999667
1649,3899,142.6,607.907,1185.7353,BARISTAseq,L2/3,607.907,1185.7353,635.445114,873.1458766,640.445114,878.1458766
1650,3900,80.81,605.12649,1200.6112,BARISTAseq,L2/3,605.12649,1200.6112,646.940808,882.9882232,651.940808,887.9882232
1651,3901,78.86,611.50652,1206.2448,BARISTAseq,L2/3,611.50652,1206.2448,655.008839,880.2772561,660.008839,885.2772561
1652,3903,48.25,604.33322,1237.413,BARISTAseq,L2/3,604.33322,1237.413,678.421458,902.0663432,683.421458,907.0663432
1653,3904,24.75,605.82839,1264.2222,BARISTAseq,L2/3,605.82839,1264.2222,702.390203,914.168585,707.390203,919.168585
1654,3905,295.2,602.17442,1287.6229,BARISTAseq,L2/3,602.17442,1287.6229,720.833459,929.0276321,725.833459,934.0276321
1655,3906,59.71,610.18764,1300.2102,BARISTAseq,L2/3,610.18764,1300.2102,735.74079,928.3769843,740.74079,933.3769843
1656,3907,88.05,606.29059,1347.1512,BARISTAseq,L2/3,606.29059,1347.1512,774.452719,955.2103699,779.452719,960.2103699
1657,3922,114.0,611.18559,532.2913,BARISTAseq,L5,611.18559,532.2913,71.082691,543.7603029,76.082691,548.7603029
1658,3923,50.08,612.08302,557.8771,BARISTAseq,L5,612.08302,557.8771,93.693052,555.7689296,98.693052,560.7689296
1659,3924,151.8,609.39708,632.7693,BARISTAseq,L5,609.39708,632.7693,157.221048,595.5213605,162.221048,600.5213605
1660,3925,86.78,609.35192,680.4196,BARISTAseq,L5,609.35192,680.4196,198.472253,619.3727597,203.472253,624.3727597
1661,3926,65.99,613.8213,716.2047,BARISTAseq,L5,613.8213,716.2047,231.702165,633.3843977,236.702165,638.3843977
1662,3927,106.2,611.54272,731.6216,BARISTAseq,L4,611.54272,731.6216,243.917302,643.0623354,248.917302,648.0623354
1663,3928,134.5,613.79571,759.1139,BARISTAseq,L4,613.79571,759.1139,268.856439,654.8495477,273.856439,659.8495477
1664,3929,133.8,612.06772,789.9645,BARISTAseq,L4,612.06772,789.9645,294.71514,671.763289,299.71514,676.763289
1665,3930,20.49,613.77048,821.1425,BARISTAseq,L4,613.77048,821.1425,322.571886,685.8689951,327.571886,690.8689951
1666,3931,39.47,611.18137,835.9506,BARISTAseq,L4,611.18137,835.9506,334.104467,695.5116563,339.104467,700.5116563
1667,3932,76.17,608.10497,828.3155,BARISTAseq,L4,608.10497,828.3155,325.953786,694.3609258,330.953786,699.3609258
1668,3933,23.85,613.76259,843.9129,BARISTAseq,L4,613.76259,843.9129,342.291185,697.2548578,347.291185,702.2548578
1669,3934,84.42,611.0656,869.6284,BARISTAseq,L4,611.0656,869.6284,363.217743,712.4417758,368.217743,717.4417758
1670,3935,102.6,611.95073,878.562,BARISTAseq,L4,611.95073,878.562,371.398159,716.1394755,376.398159,721.1394755
1671,3936,35.23,609.68379,895.5424,BARISTAseq,L4,609.68379,895.5424,384.973374,726.588661,389.973374,731.588661
1672,3937,90.54,608.88602,913.3614,BARISTAseq,L4,608.88602,913.3614,400.009254,736.1844078,405.009254,741.1844078
1673,3938,53.73,612.16991,933.2062,BARISTAseq,L4,612.16991,933.2062,418.839484,743.2569954,423.839484,748.2569954
1674,3940,52.79,610.23447,975.072,BARISTAseq,L4,610.23447,975.072,454.135642,765.8550333,459.135642,770.8550333
1675,3941,79.15,615.12806,985.0067,BARISTAseq,L4,615.12806,985.0067,465.186345,766.5809585,470.186345,771.5809585
1676,3943,97.41,609.19056,992.0952,BARISTAseq,L4,609.19056,992.0952,468.359129,775.2662577,473.359129,780.2662577
1677,3944,96.95,612.19218,1035.4359,BARISTAseq,L4,612.19218,1035.4359,507.400034,794.3249706,512.400034,799.3249706
1678,3945,26.53,608.90157,1046.789,BARISTAseq,L4,608.90157,1046.789,515.589501,802.8487456,520.589501,807.8487456
1679,3946,137.3,612.97943,1057.7883,BARISTAseq,L4,612.97943,1057.7883,527.154639,804.8132179,532.154639,809.8132179
1680,3947,34.57,609.51779,1067.3388,BARISTAseq,L4,609.51779,1067.3388,533.69724,812.5843172,538.69724,817.5843172
1681,3948,23.47,614.52676,1071.4424,BARISTAseq,L4,614.52676,1071.4424,539.754872,810.2963584,544.754872,815.2963584
1682,3949,59.3,613.0613,1080.647,BARISTAseq,L4,613.0613,1080.647,546.995362,816.1655101,551.995362,821.1655101
1683,3950,146.7,614.43043,1126.2533,BARISTAseq,L4,614.43043,1126.2533,587.182901,837.77046,592.182901,842.77046
1684,3951,45.62,609.77529,1138.888,BARISTAseq,L4,609.77529,1138.888,595.800494,848.1165826,600.800494,853.1165826
1685,3952,119.9,609.38597,1160.8461,BARISTAseq,L4,609.38597,1160.8461,614.625636,859.426924,619.625636,864.426924
1686,3953,96.78,617.47438,1161.3754,BARISTAseq,L4,617.47438,1161.3754,619.126083,852.6853824,624.126083,857.6853824
1687,3954,192.9,608.58112,1174.3718,BARISTAseq,L4,608.58112,1174.3718,625.939149,866.8832881,630.939149,871.8832881
1688,3955,119.9,614.38063,1234.7841,BARISTAseq,L2/3,614.38063,1234.7841,681.165331,892.0497186,686.165331,897.0497186
1689,3956,78.08,614.06402,1275.4471,BARISTAseq,L2/3,614.06402,1275.4471,716.228629,912.6444862,721.228629,917.6444862
1690,3957,101.4,614.39316,1290.5217,BARISTAseq,L2/3,614.39316,1290.5217,729.450435,919.8926178,734.450435,924.8926178
1691,3979,133.3,617.84996,488.4597,BARISTAseq,L5,617.84996,488.4597,36.446933,516.0837517,41.446933,521.0837517
1692,3980,63.09,618.85045,500.654,BARISTAseq,L5,618.85045,500.654,47.509406,521.3110132,52.509406,526.3110132
1693,3981,55.79,617.74544,556.4892,BARISTAseq,L5,617.74544,556.4892,95.320584,550.1706928,100.320584,555.1706928
1694,3983,81.62,621.4971,580.3136,BARISTAseq,L5,621.4971,580.3136,117.831641,558.82684,122.831641,563.82684
1695,3984,109.4,625.28833,659.7917,BARISTAseq,L5,625.28833,659.7917,188.56865,595.2605578,193.56865,600.2605578
1696,3985,47.95,621.15387,698.9332,BARISTAseq,L5,621.15387,698.9332,220.406173,618.4019426,225.406173,623.4019426
1697,3987,110.9,621.03232,714.0535,BARISTAseq,L5,621.03232,714.0535,233.442401,626.0633229,238.442401,631.0633229
1698,3989,149.5,624.28743,770.5661,BARISTAseq,L4,624.28743,770.5661,284.019226,651.4848676,289.019226,656.4848676
1699,3990,121.7,617.039,830.5241,BARISTAseq,L4,617.039,830.5241,332.331413,687.7261249,337.331413,692.7261249
1700,3991,67.49,622.48266,839.9504,BARISTAseq,L4,622.48266,839.9504,343.216648,687.7215363,348.216648,692.7215363
1701,3992,59.58,617.1676,892.5824,BARISTAseq,L4,617.1676,892.5824,386.149434,718.6271629,391.149434,723.6271629
1702,3993,44.86,618.79071,897.9128,BARISTAseq,L4,618.79071,897.9128,391.57758,719.8849785,396.57758,724.8849785
1703,3995,89.13,621.97111,943.3463,BARISTAseq,L4,621.97111,943.3463,432.52058,739.834682,437.52058,744.834682
1704,3996,43.13,616.95966,948.2344,BARISTAseq,L4,616.95966,948.2344,434.25023,746.6182657,439.25023,751.6182657
1705,3997,19.97,614.06042,998.7351,BARISTAseq,L4,614.06042,998.7351,476.544097,774.3662322,481.544097,779.3662322
1706,3998,74.62,621.0552,998.8266,BARISTAseq,L4,621.0552,998.8266,480.118882,768.3532189,485.118882,773.3532189
1707,3999,77.24,616.59997,1006.1411,BARISTAseq,L4,616.59997,1006.1411,484.228151,775.8675332,489.228151,780.8675332
1708,4001,81.61,619.64154,1031.5495,BARISTAseq,L4,619.64154,1031.5495,507.756345,785.9303043,512.756345,790.9303043
1709,4003,28.33,617.5163,1050.722,BARISTAseq,L4,617.5163,1050.722,523.301191,797.3522458,528.301191,802.3522458
1710,4004,44.83,619.9322,1073.8929,BARISTAseq,L4,619.9322,1073.8929,544.578649,806.8388135,549.578649,811.8388135
1711,4005,62.79,615.99878,1089.7513,BARISTAseq,L4,615.99878,1089.7513,556.349287,818.1708144,561.349287,823.1708144
1712,4006,49.65,617.1228,1115.768,BARISTAseq,L4,617.1228,1115.768,579.446195,830.1985562,584.446195,835.1985562
1713,4007,93.5,614.49782,1148.9233,BARISTAseq,L4,614.49782,1148.9233,606.852902,849.0409738,611.852902,854.0409738
1714,4008,82.49,616.2785,1195.0577,BARISTAseq,L2/3,616.2785,1195.0577,647.703486,870.5533233,652.703486,875.5533233
1715,4009,81.01,619.45136,1206.0853,BARISTAseq,L2/3,619.45136,1206.0853,658.840933,873.315861,663.840933,878.315861
